Uniq Id,Destination,Itinerary,Places Covered,Hotel_details,cost_per_person,Places_to_visit,weather
fa7f6120428350d1663d6a4b4cc7fb37,Dharamshala,2N Dharamshala,Dharamshala,Hotel The Vaikunth:3.9,11539.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
98dd8ea761ff521226ccc9120eb15f6f,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Ramada Plaza Chandigarh:4",20069.0, Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Mall road | Viceregal Lodge | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Personal Photoshoot in Manali | Solang Valley ,cool
7da2bdb5107d4fcc37ff4b67f09fba6e,Chandigarh|Manali,1N Chandigarh . 3N Manali,Chandigarh|Manali,Red Fox Hotel Chandigarh:4.5|Hotel Vintage:4.5,7545.0, Lotus Temple | India Gate | Sukhna Lake | Rock Garden | Pandoh Dam | Mall road | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Solang Valley ,cool
f9e37196b8b746ce6a407ca0915e3f82,Guwahati|Shillong,1N Guwahati . 3N Shillong,Guwahati|Shillong,Hotel Rains Inn:3.9|HOTEL GATEWAY SHILLONG:3.5,15387.0, Umiam Lake ,moderate
7ee485aef551f18ca390f2ef43b6e569,Darjeeling|Gangtok,3N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Mayfair Hotel:4.6|Summit Norling Resort & Spa:3.9,42605.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall ,moderate
04af043493d76b4d69ffeea87e1dec29,Jaipur,2N Jaipur,Jaipur,RAMADA JAIPUR:4.1,7874.0, Return Volvo Tickets ex Delhi | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort ,hot
a91c536b6fc5b7c8be05c70bb2087c4e,Goa,3N Goa,Goa,"AMARA GRAND BAGA, GOA- MMT Holidays Special:",13604.0, Authentic Goan meal by Home Chef Aditi Malhotra (With Transfers) - MMT ,hot
67c93ae13a77a1022703d5bb8e44c4c9,Udaipur|Jodhpur,3N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,Hotel Yois Udaipur - MMT Holidays Special:|Zone By The Park Jodhpur - MMT Holiday Special:,15299.5, Fateh Sagar Lake | Saheliyon ki Bari | Sajjangarh Palace | Jaswant Thada ,hot
4012043e792c37aa10a1ffdf728a20ce,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.1,14381.5, South Goa Sightseeing by an MUV - For South Goa Hotels - MMT ,hot
4cb6b25500050b55891dcd548e834466,Darjeeling,3N Darjeeling,Darjeeling,Hotel Seven Seas:,17774.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Guided Tibetan Monastery Visit (With Transfers) | Mirik ,moderate
0d971258eb20dbd39e59c1d1fa9c9fe7,Shimla|Manali|Chandigarh,2N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Wildflower Hall, An Oberoi Resort, Shimla:4.7|Larisa Resort:4.6|Ramada Plaza Chandigarh:4.1",33740.5, Pinjore Gardens | Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
e538f265c136bcd644464fd48189bbf5,Goa,3N Goa,Goa,Nilaya Hermitage:2,12963.5, Goa - Convenience Value Pack - MMT | Romantic Experiences for Couples from North Goa Hotels (With Transfers) | MMT - Candid Photographer in Goa ,hot
882cb4768957664c76a478bc5ba79aa4,Manali|Chandigarh,3N Manali . 1N Chandigarh,Manali|Chandigarh,Larisa Resort:4.6|JW Marriott Chandigarh:4.4,18201.0, Pandoh Dam | Vashishth Kund | Hadimba Temple | Tibetan Monastery | Solang Valley ,cool
83c2d9043f16fe76ccef14975fc43a52,Jaipur,3N Jaipur,Jaipur,Leisure Inn Grand Chanakya:4,16255.5, Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | Rajasthan - Convenience Value Pack - SUV - MMT | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Personal Photoshoot at Amer Fort - MMT | Ticket to Light and Sound Show at Amer Fort - MMT | Night City Tour of Jaipur (With Transfers) - MMT | Hot Air Balloon Ride (With Transfers) - MMT ,hot
f27ad067c978c53590db2601a056a0c0,Nainital,2N Nainital,Nainital,Hotel Maharaja:3.3,7631.5, Naina devi Temple | Mall road | Naini Lake | Nainital Zoo | Eco Cave Garden ,cool
57ad1f2ceb33e6b0fd18a7009799c9d4,Ajmer|Jaipur,1N Ajmer . 2N Jaipur,Ajmer|Jaipur,Hotel LN Courtyard:4.2|RAMADA JAIPUR:4.1,9468.5, Ajmer Sharif | Nasiyan Jain Temple | Ana Sagar Lake | Amer Fort | City Palace | Hawa Mahal | Jantar Mantar | Albert Hall Museum ,hot
95ece35b159383064bb8d282b4fb0eab,Darjeeling|Gangtok,3N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,34249.0, Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Changu Lake - Excursion | Baba Mandir ,moderate
ae8df3dcfd417e4665ab174c3d47f93e,Guwahati|Shillong|Guwahati,1N Guwahati . 2N Shillong . 1N Guwahati,Guwahati|Shillong|Guwahati,Hotel Rains Inn:4|HOTEL GATEWAY SHILLONG:3.4|Hotel Rains Inn:4,16575.5, Umiam Lake | Boating on Umiam Lake (With Transfers) ,moderate
d993e40c237cd0c8c849edc05091744c,Shimla|Manali|Chandigarh,2N Shimla . 4N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Hotel Baljees Regency:4.2|Hotel Vintage:4|Red Fox Hotel Chandigarh:4,11210.5, Kufri | Himalayan Zoo | Naldhera | Viceregal Lodge | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Mall road | Pandoh Dam | Solang Valley | Manikaran ,cool
f8d0a9063311dcaca67b003bc6fd5db6,Srinagar,4N Srinagar,Srinagar,California Group of Houseboats:3.6,12519.5, Dal Lake | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shalimar Garden | Shankaracharya Temple | Dal Lake | Gondola Point | Avantipur Ruins | Full day excursion from Srinagar to Doodhpatri - MMT ,moderate
dc8b64bf275871c85b7db39d36c09f1a,Chandigarh|Shimla|Manali|Chandigarh,1N Chandigarh . 2N Shimla . 3N Manali . 1N Chandigarh,Chandigarh|Shimla|Manali|Chandigarh,Ramada Plaza Chandigarh:4|The Oberoi Cecil:4.8|Larisa Resort:4.6|Ramada Plaza Chandigarh:4,32588.0, Pinjore Gardens | Shimla Church | Scandal point | Gaiety Theatre | Kufri | Solang Valley ,cool
caa28c16f55849a0c9ce68daff87fba4,Shillong|Guwahati,3N Shillong . 2N Guwahati,Shillong|Guwahati,M Crown Hotel Shillong:3.7|Hotel Dynasty:3.7,18279.5," Umiam Lake | Seven Sister Falls | Ka Khoh Ramhah | Eco Park | Nohkalikai Waterfalls, Cherrapunji | Mawsmai Cave, Cherrapunji ",moderate
94d22a2375ace1aaca8f72be9d6f88da,Udaipur,2N Udaipur,Udaipur,The Ananta:4.4,7855.5, Lake Pichola | Jag Mandir Palace | Return Volvo Tickets ex Indore | Sajjangarh Palace ,hot
632207a5ed090c5c2d958c4df3352cfe,Manali|Chandigarh,3N Manali . 1N Chandigarh,Manali|Chandigarh,Larisa Resort:4.5|Ramada Plaza Chandigarh:4,12349.5, Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Himachal - Convenience Value Pack - SUV - MMT | Solang Valley | Rock Garden | Rose Garden ,cool
fb7223f81d2a9609901b7cb544a835a2,Manali,4N Manali,Manali,Hotel Vintage:4.5,7581.5, Pandoh Dam | Himachal - Convenience Value Pack - Sedan - MMT | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Solang Valley ,cool
4a057e578dfec4a2e231c2968c1ea91d,Shimla|Chandigarh,3N Shimla . 1N Chandigarh,Shimla|Chandigarh,Hotel Baljees Regency:4.2|Red Fox Hotel Chandigarh:4,11361.0, Kufri | Viceregal Lodge | Mall road | Rock Garden | Rose Garden ,cool
990860cad0759c0017f0d648c0ec5604,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,6866.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Sunrise at a Hilltop (With Transfers) ,cool
d8e5f2ab8e4c0a978e781d0b1a1d70c1,Shimla,4N Shimla,Shimla,The Oberoi Cecil:4.7,29258.0, Pinjore Gardens | Viceregal Lodge | Mall road | Kufri | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Naldhera | Mashobra ,cool
a99b19d9684cb4206ac164e4b9295a9c,Shimla|Manali|Chandigarh,1N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Ramada Plaza Chandigarh:4",14149.0, Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley | Rock Garden | Sukhna Lake | Rose Garden ,cool
b0327ebf9f63738dae178d86e54fa5ac,Chandigarh|Manali|Shimla,1N Chandigarh . 3N Manali . 2N Shimla,Chandigarh|Manali|Shimla,Hotel 6 Chandigarh Zirakpur(Medallion):4|Snow Valley Resorts:4.4|Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5,11860.5, Sukhna Lake | Rose Garden | Rock Garden | Pandoh Dam | Hadimba Temple | Vashishth Kund | Tibetan Monastery | Mall road | Vanvihar | Solang Valley | Pandoh Dam ,cool
555e238fccabfaef925ba4dad37667ec,Shimla|Manali|Dharamshala|Chandigarh,2N Shimla . 3N Manali . 2N Dharamshala . 1N Chandigarh,Shimla|Manali|Dharamshala|Chandigarh,The Oberoi Cecil:4.7|Larisa Resort:4.5|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9|Ramada Plaza Chandigarh:4,34343.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Jakhoo Temple | Mall road | Vashishth Kund | Hadimba Temple | Solang Valley ,cool
53c865dd56920691e87167525fc924ff,Udaipur,2N Udaipur,Udaipur,Le Roi Udaipur:3.7,10060.5, Lake Pichola | Jag Mandir Palace | High Tea at the Sunset Terrace of the Fateh Prakash Palace - MMT | Sajjangarh Palace ,hot
cec81f4582f1073e668f9830fda61a96,Shimla|Manali|Chandigarh,2N Shimla . 4N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Hotel Baljees Regency:4.2|Hotel Vintage:4|Red Fox Hotel Chandigarh:4,25016.0, Kufri | Himalayan Zoo | Naldhera | Viceregal Lodge | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Mall road | Pandoh Dam | Solang Valley | Manikaran ,cool
271cc4abfa13cde69f84cf7fd2ae794b,Darjeeling|Gangtok,2N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Mayfair Spa Resort & Casino:4.5,27436.5, North East - Experience Value Pack -Mini Car | Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Directorate of Handicrafts and Handloom | Personal Photoshoot in Darjeeling | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom | Changu Lake - Excursion | Baba Mandir ,moderate
2f1343a333a1fab6e70969cf337adb0e,Manali,3N Manali,Manali,Solang Valley Resort:3.8,21527.5, Vashishth Kund | Hadimba Temple | Tibetan Monastery | Personal Photoshoot in Manali | Solang Valley ,cool
c5c2d40750a264de3fd6f0c4be6663d9,Goa,4N Goa,Goa,Grand Hyatt Goa:4.5,29629.5, Goa - Convenience Value Pack - MMT | Romantic Experiences for Couples from South Goa Hotels (With Transfers) | MMT - Candid Photographer in Goa ,hot
f1b3a6a758325c23b5a27821f829d9a6,Goa,4N Goa,Goa,"AMARA GRAND BAGA, GOA- MMT Holidays Special:",13725.5, North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
5c5f1aaa0fd59b05a741fc7f6c4ec28e,Shimla,4N Shimla,Shimla,Kyriad Hotel Shimla (A unit of Hotel C K Int.):,12827.0, Pinjore Gardens | Viceregal Lodge | Mall road | Kufri | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Naldhera | Mashobra ,cool
727d9e4685a30d5f43bb865e955e69b1,Darjeeling,5N Darjeeling,Darjeeling,R.J Resorts Ltd.:3.9,21582.5, Tiger Hill | Ghoom Monastery | Himalayan Mountaineering Institute | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Mirik | Pashupati Market | Zong Dog Palri Fo Brang Gompa | Mangal Dham ,moderate
9b987a75e6ca40ff37fa79f3039a666b,Udaipur,2N Udaipur,Udaipur,Le Roi Udaipur:3.7,10414.5," Day Outing at Krishna Ranch (With Transfers, Horse Riding, Dinner & Bonfire) - MMT ",hot
905510dc71bfcc3595b204c1cf71e2c9,Shillong|Guwahati,2N Shillong . 2N Guwahati,Shillong|Guwahati,HOTEL GATEWAY SHILLONG:3.4|Hotel Rains Inn:4,20651.5, Umiam Lake | Plant a Tree (With Transfers) ,moderate
d76ea775c08ae5446308aa2058c87741,Shimla|Manali|Dharamshala|Amritsar,2N Shimla . 3N Manali . 2N Dharamshala . 1N Amritsar,Shimla|Manali|Dharamshala|Amritsar,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9|Hyatt Regency- MMT Holidays Special:",21272.0, Kufri | Viceregal Lodge | Mall road | Pandoh Dam | Vashishth Kund | Hadimba Temple | Tibetan Monastery ,cool
30eae9a645cd291b8b938f4b2c65ed5e,Goa,3N Goa,Goa,Santana Beach Resort:4.5,9136.0, North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
13cc187b6dda6c4b743ad7726ec13843,Gangtok,4N Gangtok,Gangtok,Lemon Tree Hotel  Gangtok:4.3,22105.0, Changu Lake - Excursion | Baba Mandir | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Ropeway | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Seven Sister Waterfall | Tashi View Point ,moderate
ffc705927306ed085e273d0df07248e5,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.1,11307.5, Ahmedabad to Goa Bus Ticket with Private Transfer to North Goa Hotels - MMT | Night-out in Goa - For North Goa Clients | Goa to Ahmedabad Bus Ticket with Private Transfer from North Goa Hotels - MMT ,hot
61496b8077f6fab4712929907a8b5c73,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|Hotel 6 Chandigarh Zirakpur(Medallion):4,10387.0, Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Mall road | Viceregal Lodge | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Solang Valley ,cool
fedc6f1e0b89d590b6cfe546d3c20a8b,Goa,4N Goa,Goa,Palmarinha Resort And Suites:3.8,8069.0, Goa - Convenience Value Pack - MMT | North Goa Sightseeing by an MUV - For North Goa Hotels - MMT | South Goa Sightseeing by an MUV - For North Goa Hotels - MMT ,hot
330194c4add8233fe6761c0f12f81878,Goa,3N Goa,Goa,Windsor Bay:4,11747.0, Dolphin Trip ,hot
eaaa1740e468b59dfd6cb5dbb0aa9922,Shimla|Chandigarh,3N Shimla . 1N Chandigarh,Shimla|Chandigarh,Summit Thistle Villa Resort & Spa:4.3|Hotel 6 Chandigarh Zirakpur(Medallion):4,12156.0, Kufri | Viceregal Lodge | Mall road | Rock Garden | Rose Garden ,cool
4c6466266965b561339007c98c8f1b05,Shimla|Manali,3N Shimla . 3N Manali,Shimla|Manali,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Solang Valley Resort:3.8",25043.5, Kufri | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley ,cool
6d397f8812425c4d668a9c7fa6a7db89,Shimla|Manali|Amritsar,2N Shimla . 3N Manali . 1N Amritsar,Shimla|Manali|Amritsar,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.5|Hyatt Regency- MMT Holidays Special:",17747.5, Mall road | Kufri | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Indira Tourist Park | Solang Valley | Hadimba Temple | Jagatsukh | Tibetan Monastery | Vashishth Kund ,cool
69c0ce9bab4e7d53ca6d8449e437de03,Amritsar,3N Amritsar,Amritsar,Hotel Sapphire:3.6,5755.0, Golden Temple | Jalianwalla bagh | Partition museum | Golden Temple | Gobindgarh fort ,moderate
72f15f45f1be5c9620f06c1f18ad032a,Jaipur,3N Jaipur,Jaipur,RAMADA JAIPUR:4.1,10932.0, City Palace | Jantar Mantar | Hawa Mahal | Trek to the Top of Nahargarh Fort - MMT | Amer Fort | Dinner at Padao in Nahargarh Fort (With Transfers) - MMT ,hot
5748b7e39df9088456b20dc6da56c4de,Darjeeling|Gangtok,3N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Lemon Tree Hotel  Gangtok:4.3,27341.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall ,moderate
c6dc064b0c92a62cc6e2b5a14861b8fb,Darjeeling,3N Darjeeling,Darjeeling,Ramada by Wyndham Darjeeling Gandhi Road:4.4,15166.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Mirik ,moderate
932c509389e877104757c8f366c76adc,Srinagar,5N Srinagar,Srinagar,The Orchard Retreat & Spa:4.6,18313.5, Dal Lake | Sonmarg | Gondola Point | Mughal Gardens | Cheshma Shahi | Nishat Bagh | Shankaracharya Temple | Shalimar Garden ,moderate
67ee7c9d2b55ecaa118b2786fa556b2b,Darjeeling|Gangtok,2N Darjeeling . 3N Gangtok,Darjeeling|Gangtok,"Sumi Yashshree Suites & Spa:4.4|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",20322.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Happy valley Tea Estate | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Rumtek Monastery | Directorate of Handicrafts and Handloom ,moderate
841f68782434e2c6e955fd30e2a699a3,Jaipur,3N Jaipur,Jaipur,RAMADA JAIPUR:4.1,21672.0, Dinner at Padao in Nahargarh Fort (With Transfers) - MMT | Rajasthan - Convenience Value Pack - SUV - MMT | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Ticket to Light and Sound Show at Amer Fort - MMT | Personal Photoshoot at Amer Fort - MMT | Night City Tour of Jaipur (With Transfers) - MMT | Hot Air Balloon Ride (With Transfers) - MMT ,hot
f95cb130bbf6258ad371a115408a7a27,Manali|Chandigarh,3N Manali . 1N Chandigarh,Manali|Chandigarh,Snow Valley Resorts:4.4|Hotel 6 Chandigarh Zirakpur(Medallion):4,11972.0, Pandoh Dam | Vashishth Kund | Hadimba Temple | Tibetan Monastery | Solang Valley ,cool
f397b1611134663b14d64aa9da12b5b1,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Kyriad Hotel Shimla (A unit of Hotel C K Int.):4.0|Snow Valley Resorts:4.0|Hotel 6 Chandigarh Zirakpur(Medallion):,12790.5, Mall road | Kufri | Himachal - Convenience Value Pack - Sedan - MMT | Annadale | Viceregal Lodge | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Solang Valley ,cool
187175b86a829511fecb12ddec89dfcd,Darjeeling,3N Darjeeling,Darjeeling,R.J Resorts Ltd.:3.9,14594.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Mirik ,moderate
f0495fad1833b511afb0088594986aa5,Chandigarh|Manali,1N Chandigarh . 3N Manali,Chandigarh|Manali,Ramada Plaza Chandigarh:4|Solang Valley Resort:3.8,15100.5, Rock Garden | Sukhna Lake | Rose Garden | Pandoh Dam | Hadimba Temple | Tibetan Monastery | Vashishth Kund | Solang Valley ,cool
1ee0768219d93d7ad355e2061a955041,Amritsar,2N Amritsar,Amritsar,Hyatt Regency Amritsar:4.1,14400.0, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort ,moderate
e608d55ac378f45edbb79b702b802b88,Shillong,4N Shillong,Shillong,HOTEL GATEWAY SHILLONG:3.5,17178.0," Umiam Lake | Seven Sister Falls | Eco Park | Mawsmai Cave, Cherrapunji | Nohkalikai Waterfalls, Cherrapunji | Ka Khoh Ramhah | WardÛªs Lake | Botanical Garden | Lady Hydari Park | Assam State Zoo | Assam State Museum | Golf Course | Elephant Falls | Shillong Peak | Khasi Hill ",moderate
d2f148f030162305c5ae75071086024a,Jodhpur|Udaipur,2N Jodhpur . 2N Udaipur,Jodhpur|Udaipur,Shri Ram Empire:4.2|Hotel Horizon:3.7,13315.0, Umaid Bhawan Palace | Jaswant Thada | Mehrangarh Fort | Ranakpur Jain Temples | City Palace | Saheliyon ki Bari ,hot
8e1bef201b02d91e1ac2e52ba495a602,Shimla|Manali|Dharamshala,2N Shimla . 3N Manali . 2N Dharamshala,Shimla|Manali|Dharamshala,Hotel Baljees Regency:4.2|Hotel Vintage:4|Hotel The Vaikunth:3.9,12115.0, Kufri | Mall road | Viceregal Lodge | Pandoh Dam | Vashishth Kund | Hadimba Temple | Tibetan Monastery ,cool
b9114ae32ad26b0c4ca69802510b85ee,Goa,3N Goa,Goa,DoubleTree by Hilton Hotel Goa-Arpora- Baga:3.9,9671.5, Dudhsagar Trip - For North Goa Hotels - WagonR/Similar ,hot
e2b638247ea0edf384977bf04905771f,Gangtok|Darjeeling,3N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,Mayfair Spa Resort & Casino:4.5|Mayfair Hotel:4.7,55738.5, Changu Lake - Excursion | Baba Mandir | Rumtek Monastery | Do Drul | Namgayal Institute of Tibetology | Flower Exhibition | Directorate of Handicrafts and Handloom ,moderate
6d312e18add033085628063f5b0a15aa,Darjeeling,3N Darjeeling,Darjeeling,Ramada by Wyndham Darjeeling Gandhi Road:4.4,18219.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Mirik ,moderate
2d761f1f5a6bc2c4e62d25d1f1ab08a8,Agra,2N Agra,Agra,Kanchan Villa:3.6,3044.5, Self Drive SUV for 2 days from Delhi ,hot
1abf3ed9e9dfb6fb2961675aa165a8be,Agra|Lucknow|Varanasi,1N Agra . 1N Lucknow . 2N Varanasi,Agra|Lucknow|Varanasi,Kanchan Villa:3.6|Hotel Lineage:4.2|Hotel Central Residency:3.7,13787.0, Taj Mahal | Agra fort | Chota Imambara | Clock Tower | Rumi Darwaza | Bara Imambara | Ghats | Kashi Vishwanath Temple | Sarnath | Ashoka Pillar | Kashi Vishwanath Temple | Tulsi Manas Temple | Bharat Mata Temple | Bharat Kala Bhavan | Benares Hindu University ,hot
